station_name,lat,lon,network,call_id
CSFR_64.5_-109,64.500,-109.000,CSFR,222983
CSFR_64.5_-108.5,64.500,-108.500,CSFR,222984
CSFR_64.5_-108,64.500,-108.000,CSFR,222985
CSFR_64.5_-107.5,64.500,-107.500,CSFR,222986
CSFR_64.5_-107,64.500,-107.000,CSFR,222987
CSFR_64.5_-106.5,64.500,-106.500,CSFR,222988
CSFR_64.5_-106,64.500,-106.000,CSFR,222989
CSFR_64.5_-105.5,64.500,-105.500,CSFR,222990
CSFR_64.5_-105,64.500,-105.000,CSFR,222991
CSFR_64.5_-104.5,64.500,-104.500,CSFR,222992
CSFR_64.5_-104,64.500,-104.000,CSFR,222993
CSFR_64.5_-103.5,64.500,-103.500,CSFR,222994
CSFR_64.5_-103,64.500,-103.000,CSFR,222995
CSFR_64.5_-102.5,64.500,-102.500,CSFR,222996
CSFR_64.5_-102,64.500,-102.000,CSFR,222997
CSFR_64.5_-101.5,64.500,-101.500,CSFR,222998
CSFR_64.5_-101,64.500,-101.000,CSFR,222999
CSFR_64.5_-100.5,64.500,-100.500,CSFR,223000
CSFR_64.5_-100,64.500,-100.000,CSFR,223001
CSFR_64.5_-99.5,64.500,-99.500,CSFR,223002
CSFR_64.5_-99,64.500,-99.000,CSFR,223003
CSFR_64.5_-98.5,64.500,-98.500,CSFR,223004
CSFR_64.5_-98,64.500,-98.000,CSFR,223005
CSFR_64.5_-97.5,64.500,-97.500,CSFR,223006
CSFR_64.5_-97,64.500,-97.000,CSFR,223007
CSFR_64.5_-96.5,64.500,-96.500,CSFR,223008
CSFR_64.5_-96,64.500,-96.000,CSFR,223009
CSFR_64.5_-95.5,64.500,-95.500,CSFR,223010
CSFR_64.5_-95,64.500,-95.000,CSFR,223011
CSFR_64.5_-94.5,64.500,-94.500,CSFR,223012
CSFR_64.5_-94,64.500,-94.000,CSFR,223013
CSFR_64.5_-93.5,64.500,-93.500,CSFR,223014
CSFR_64.5_-93,64.500,-93.000,CSFR,223015
CSFR_64.5_-92.5,64.500,-92.500,CSFR,223016
CSFR_64.5_-92,64.500,-92.000,CSFR,223017
CSFR_64.5_-91.5,64.500,-91.500,CSFR,223018
CSFR_64.5_-91,64.500,-91.000,CSFR,223019
CSFR_64.5_-90.5,64.500,-90.500,CSFR,223020
CSFR_64.5_-90,64.500,-90.000,CSFR,223021
CSFR_64.5_-89.5,64.500,-89.500,CSFR,223022
CSFR_64.5_-89,64.500,-89.000,CSFR,223023
CSFR_64.5_-88.5,64.500,-88.500,CSFR,223024
CSFR_64.5_-88,64.500,-88.000,CSFR,223025
CSFR_64.5_-87.5,64.500,-87.500,CSFR,223026
CSFR_64.5_-86.5,64.500,-86.500,CSFR,223028
CSFR_64.5_-86,64.500,-86.000,CSFR,223029
CSFR_64.5_-85.5,64.500,-85.500,CSFR,223030
CSFR_64.5_-85,64.500,-85.000,CSFR,223031
CSFR_64.5_-84.5,64.500,-84.500,CSFR,223032
CSFR_64.5_-84,64.500,-84.000,CSFR,223033
CSFR_64.5_-83.5,64.500,-83.500,CSFR,223034
CSFR_64.5_-83,64.500,-83.000,CSFR,223035
CSFR_64.5_-82.5,64.500,-82.500,CSFR,223036
CSFR_64.5_-82,64.500,-82.000,CSFR,223037
CSFR_64.5_-78,64.500,-78.000,CSFR,223045
CSFR_64.5_-77.5,64.500,-77.500,CSFR,223046
CSFR_64.5_-77,64.500,-77.000,CSFR,223047
CSFR_64.5_-76.5,64.500,-76.500,CSFR,223048
CSFR_64.5_-76,64.500,-76.000,CSFR,223049
CSFR_64.5_-75.5,64.500,-75.500,CSFR,223050
CSFR_64.5_-75,64.500,-75.000,CSFR,223051
CSFR_64.5_-74.5,64.500,-74.500,CSFR,223052
CSFR_64.5_-74,64.500,-74.000,CSFR,223053
CSFR_64.5_-73.5,64.500,-73.500,CSFR,223054
CSFR_64.5_-73,64.500,-73.000,CSFR,223055
CSFR_64.5_-72.5,64.500,-72.500,CSFR,223056
CSFR_64.5_-72,64.500,-72.000,CSFR,223057
CSFR_64.5_-71.5,64.500,-71.500,CSFR,223058
CSFR_64.5_-71,64.500,-71.000,CSFR,223059
CSFR_64.5_-70.5,64.500,-70.500,CSFR,223060
CSFR_64.5_-70,64.500,-70.000,CSFR,223061
CSFR_64.5_-69.5,64.500,-69.500,CSFR,223062
CSFR_64.5_-69,64.500,-69.000,CSFR,223063
CSFR_64.5_-68.5,64.500,-68.500,CSFR,223064
CSFR_64.5_-68,64.500,-68.000,CSFR,223065
CSFR_64.5_-67.5,64.500,-67.500,CSFR,223066
CSFR_64.5_-67,64.500,-67.000,CSFR,223067
CSFR_64.5_-66.5,64.500,-66.500,CSFR,223068
CSFR_64.5_-66,64.500,-66.000,CSFR,223069
CSFR_64.5_-65.5,64.500,-65.500,CSFR,223070
CSFR_64.5_-65,64.500,-65.000,CSFR,223071
CSFR_65_-167,65.000,-167.000,CSFR,223587
CSFR_65_-166.5,65.000,-166.500,CSFR,223588
CSFR_65_-166,65.000,-166.000,CSFR,223589
CSFR_65_-165.5,65.000,-165.500,CSFR,223590
CSFR_65_-165,65.000,-165.000,CSFR,223591
CSFR_65_-164.5,65.000,-164.500,CSFR,223592
CSFR_65_-164,65.000,-164.000,CSFR,223593
CSFR_65_-163.5,65.000,-163.500,CSFR,223594
CSFR_65_-163,65.000,-163.000,CSFR,223595
CSFR_65_-162.5,65.000,-162.500,CSFR,223596
CSFR_65_-162,65.000,-162.000,CSFR,223597
CSFR_65_-161.5,65.000,-161.500,CSFR,223598
CSFR_65_-161,65.000,-161.000,CSFR,223599
CSFR_65_-160.5,65.000,-160.500,CSFR,223600
CSFR_65_-160,65.000,-160.000,CSFR,223601
CSFR_65_-159.5,65.000,-159.500,CSFR,223602
CSFR_65_-159,65.000,-159.000,CSFR,223603
CSFR_65_-158.5,65.000,-158.500,CSFR,223604
CSFR_65_-158,65.000,-158.000,CSFR,223605
CSFR_65_-157.5,65.000,-157.500,CSFR,223606
CSFR_65_-157,65.000,-157.000,CSFR,223607
CSFR_65_-156.5,65.000,-156.500,CSFR,223608
CSFR_65_-156,65.000,-156.000,CSFR,223609
CSFR_65_-155.5,65.000,-155.500,CSFR,223610
CSFR_65_-155,65.000,-155.000,CSFR,223611
CSFR_65_-154.5,65.000,-154.500,CSFR,223612
CSFR_65_-154,65.000,-154.000,CSFR,223613
CSFR_65_-153.5,65.000,-153.500,CSFR,223614
CSFR_65_-153,65.000,-153.000,CSFR,223615
CSFR_65_-152.5,65.000,-152.500,CSFR,223616
CSFR_65_-152,65.000,-152.000,CSFR,223617
CSFR_65_-151.5,65.000,-151.500,CSFR,223618
CSFR_65_-151,65.000,-151.000,CSFR,223619
CSFR_65_-150.5,65.000,-150.500,CSFR,223620
CSFR_65_-150,65.000,-150.000,CSFR,223621
CSFR_65_-149.5,65.000,-149.500,CSFR,223622
CSFR_65_-149,65.000,-149.000,CSFR,223623
CSFR_65_-148.5,65.000,-148.500,CSFR,223624
CSFR_65_-148,65.000,-148.000,CSFR,223625
CSFR_65_-147.5,65.000,-147.500,CSFR,223626
CSFR_65_-147,65.000,-147.000,CSFR,223627
CSFR_65_-146.5,65.000,-146.500,CSFR,223628
CSFR_65_-146,65.000,-146.000,CSFR,223629
CSFR_65_-145.5,65.000,-145.500,CSFR,223630
CSFR_65_-145,65.000,-145.000,CSFR,223631
CSFR_65_-144.5,65.000,-144.500,CSFR,223632
CSFR_65_-144,65.000,-144.000,CSFR,223633
CSFR_65_-143.5,65.000,-143.500,CSFR,223634
CSFR_65_-143,65.000,-143.000,CSFR,223635
CSFR_65_-142.5,65.000,-142.500,CSFR,223636
CSFR_65_-142,65.000,-142.000,CSFR,223637
CSFR_65_-141.5,65.000,-141.500,CSFR,223638
CSFR_65_-141,65.000,-141.000,CSFR,223639
CSFR_65_-140.5,65.000,-140.500,CSFR,223640
CSFR_65_-140,65.000,-140.000,CSFR,223641
CSFR_65_-139.5,65.000,-139.500,CSFR,223642
CSFR_65_-139,65.000,-139.000,CSFR,223643
CSFR_65_-138.5,65.000,-138.500,CSFR,223644
CSFR_65_-138,65.000,-138.000,CSFR,223645
CSFR_65_-137.5,65.000,-137.500,CSFR,223646
CSFR_65_-137,65.000,-137.000,CSFR,223647
CSFR_65_-136.5,65.000,-136.500,CSFR,223648
CSFR_65_-136,65.000,-136.000,CSFR,223649
CSFR_65_-135.5,65.000,-135.500,CSFR,223650
CSFR_65_-135,65.000,-135.000,CSFR,223651
CSFR_65_-134.5,65.000,-134.500,CSFR,223652
CSFR_65_-134,65.000,-134.000,CSFR,223653
CSFR_65_-133.5,65.000,-133.500,CSFR,223654
CSFR_65_-133,65.000,-133.000,CSFR,223655
CSFR_65_-132.5,65.000,-132.500,CSFR,223656
CSFR_65_-132,65.000,-132.000,CSFR,223657
CSFR_65_-131.5,65.000,-131.500,CSFR,223658
CSFR_65_-131,65.000,-131.000,CSFR,223659
CSFR_65_-130.5,65.000,-130.500,CSFR,223660
CSFR_65_-130,65.000,-130.000,CSFR,223661
CSFR_65_-129.5,65.000,-129.500,CSFR,223662
CSFR_65_-129,65.000,-129.000,CSFR,223663
CSFR_65_-128.5,65.000,-128.500,CSFR,223664
CSFR_65_-128,65.000,-128.000,CSFR,223665
CSFR_65_-127.5,65.000,-127.500,CSFR,223666
CSFR_65_-127,65.000,-127.000,CSFR,223667
CSFR_65_-126.5,65.000,-126.500,CSFR,223668
CSFR_65_-126,65.000,-126.000,CSFR,223669
CSFR_65_-125.5,65.000,-125.500,CSFR,223670
CSFR_65_-125,65.000,-125.000,CSFR,223671
CSFR_65_-124.5,65.000,-124.500,CSFR,223672
CSFR_65_-124,65.000,-124.000,CSFR,223673
CSFR_65_-123.5,65.000,-123.500,CSFR,223674
CSFR_65_-123,65.000,-123.000,CSFR,223675
CSFR_65_-122.5,65.000,-122.500,CSFR,223676
CSFR_65_-122,65.000,-122.000,CSFR,223677
CSFR_65_-121.5,65.000,-121.500,CSFR,223678
CSFR_65_-121,65.000,-121.000,CSFR,223679
CSFR_65_-120.5,65.000,-120.500,CSFR,223680
CSFR_65_-120,65.000,-120.000,CSFR,223681
CSFR_65_-119.5,65.000,-119.500,CSFR,223682
CSFR_65_-119,65.000,-119.000,CSFR,223683
CSFR_65_-118.5,65.000,-118.500,CSFR,223684
CSFR_65_-118,65.000,-118.000,CSFR,223685
CSFR_65_-117.5,65.000,-117.500,CSFR,223686
CSFR_65_-117,65.000,-117.000,CSFR,223687
CSFR_65_-116.5,65.000,-116.500,CSFR,223688
CSFR_65_-116,65.000,-116.000,CSFR,223689
CSFR_65_-115.5,65.000,-115.500,CSFR,223690
CSFR_65_-115,65.000,-115.000,CSFR,223691
CSFR_65_-114.5,65.000,-114.500,CSFR,223692
CSFR_65_-114,65.000,-114.000,CSFR,223693
CSFR_65_-113.5,65.000,-113.500,CSFR,223694
CSFR_65_-113,65.000,-113.000,CSFR,223695
CSFR_65_-112.5,65.000,-112.500,CSFR,223696
CSFR_65_-112,65.000,-112.000,CSFR,223697
CSFR_65_-111.5,65.000,-111.500,CSFR,223698
CSFR_65_-111,65.000,-111.000,CSFR,223699
CSFR_65_-110.5,65.000,-110.500,CSFR,223700
CSFR_65_-110,65.000,-110.000,CSFR,223701
CSFR_65_-109.5,65.000,-109.500,CSFR,223702
CSFR_65_-109,65.000,-109.000,CSFR,223703
CSFR_65_-108.5,65.000,-108.500,CSFR,223704
CSFR_65_-108,65.000,-108.000,CSFR,223705
CSFR_65_-107.5,65.000,-107.500,CSFR,223706
CSFR_65_-107,65.000,-107.000,CSFR,223707
CSFR_65_-106.5,65.000,-106.500,CSFR,223708
CSFR_65_-106,65.000,-106.000,CSFR,223709
CSFR_65_-105.5,65.000,-105.500,CSFR,223710
CSFR_65_-105,65.000,-105.000,CSFR,223711
CSFR_65_-104.5,65.000,-104.500,CSFR,223712
CSFR_65_-104,65.000,-104.000,CSFR,223713
CSFR_65_-103.5,65.000,-103.500,CSFR,223714
CSFR_65_-103,65.000,-103.000,CSFR,223715
CSFR_65_-102.5,65.000,-102.500,CSFR,223716
CSFR_65_-102,65.000,-102.000,CSFR,223717
CSFR_65_-101.5,65.000,-101.500,CSFR,223718
CSFR_65_-101,65.000,-101.000,CSFR,223719
CSFR_65_-100.5,65.000,-100.500,CSFR,223720
CSFR_65_-100,65.000,-100.000,CSFR,223721
CSFR_65_-99.5,65.000,-99.500,CSFR,223722
CSFR_65_-99,65.000,-99.000,CSFR,223723
CSFR_65_-98.5,65.000,-98.500,CSFR,223724
CSFR_65_-98,65.000,-98.000,CSFR,223725
CSFR_65_-97.5,65.000,-97.500,CSFR,223726
CSFR_65_-97,65.000,-97.000,CSFR,223727
CSFR_65_-96.5,65.000,-96.500,CSFR,223728
CSFR_65_-96,65.000,-96.000,CSFR,223729
CSFR_65_-95.5,65.000,-95.500,CSFR,223730
CSFR_65_-95,65.000,-95.000,CSFR,223731
CSFR_65_-94.5,65.000,-94.500,CSFR,223732
CSFR_65_-94,65.000,-94.000,CSFR,223733
CSFR_65_-93.5,65.000,-93.500,CSFR,223734
CSFR_65_-93,65.000,-93.000,CSFR,223735
CSFR_65_-92.5,65.000,-92.500,CSFR,223736
CSFR_65_-92,65.000,-92.000,CSFR,223737
CSFR_65_-91.5,65.000,-91.500,CSFR,223738
CSFR_65_-91,65.000,-91.000,CSFR,223739
CSFR_65_-90.5,65.000,-90.500,CSFR,223740
CSFR_65_-90,65.000,-90.000,CSFR,223741
CSFR_65_-89.5,65.000,-89.500,CSFR,223742
CSFR_65_-89,65.000,-89.000,CSFR,223743
CSFR_65_-88.5,65.000,-88.500,CSFR,223744
CSFR_65_-88,65.000,-88.000,CSFR,223745
CSFR_65_-87.5,65.000,-87.500,CSFR,223746
CSFR_65_-87,65.000,-87.000,CSFR,223747
CSFR_65_-86,65.000,-86.000,CSFR,223749
CSFR_65_-85.5,65.000,-85.500,CSFR,223750
CSFR_65_-85,65.000,-85.000,CSFR,223751
CSFR_65_-84.5,65.000,-84.500,CSFR,223752
CSFR_65_-84,65.000,-84.000,CSFR,223753
CSFR_65_-83.5,65.000,-83.500,CSFR,223754
CSFR_65_-83,65.000,-83.000,CSFR,223755
CSFR_65_-82.5,65.000,-82.500,CSFR,223756
CSFR_65_-78,65.000,-78.000,CSFR,223765
CSFR_65_-77.5,65.000,-77.500,CSFR,223766
CSFR_65_-77,65.000,-77.000,CSFR,223767
CSFR_65_-76.5,65.000,-76.500,CSFR,223768
CSFR_65_-76,65.000,-76.000,CSFR,223769
CSFR_65_-75.5,65.000,-75.500,CSFR,223770
CSFR_65_-75,65.000,-75.000,CSFR,223771
CSFR_65_-74.5,65.000,-74.500,CSFR,223772
CSFR_65_-74,65.000,-74.000,CSFR,223773
CSFR_65_-73.5,65.000,-73.500,CSFR,223774
CSFR_65_-73,65.000,-73.000,CSFR,223775
CSFR_65_-72.5,65.000,-72.500,CSFR,223776
CSFR_65_-72,65.000,-72.000,CSFR,223777
CSFR_65_-71.5,65.000,-71.500,CSFR,223778
CSFR_65_-71,65.000,-71.000,CSFR,223779
CSFR_65_-70.5,65.000,-70.500,CSFR,223780
CSFR_65_-70,65.000,-70.000,CSFR,223781
CSFR_65_-69.5,65.000,-69.500,CSFR,223782
CSFR_65_-69,65.000,-69.000,CSFR,223783
CSFR_65_-68.5,65.000,-68.500,CSFR,223784
CSFR_65_-68,65.000,-68.000,CSFR,223785
CSFR_65_-67.5,65.000,-67.500,CSFR,223786
CSFR_65_-67,65.000,-67.000,CSFR,223787
CSFR_65_-66.5,65.000,-66.500,CSFR,223788
CSFR_65_-66,65.000,-66.000,CSFR,223789
CSFR_65_-64.5,65.000,-64.500,CSFR,223792
CSFR_65_-64,65.000,-64.000,CSFR,223793
CSFR_65_-63.5,65.000,-63.500,CSFR,223794
CSFR_65.5_-168,65.500,-168.000,CSFR,224305
CSFR_65.5_-167.5,65.500,-167.500,CSFR,224306
CSFR_65.5_-167,65.500,-167.000,CSFR,224307
CSFR_65.5_-166.5,65.500,-166.500,CSFR,224308
CSFR_65.5_-166,65.500,-166.000,CSFR,224309
CSFR_65.5_-165.5,65.500,-165.500,CSFR,224310
CSFR_65.5_-165,65.500,-165.000,CSFR,224311
CSFR_65.5_-164.5,65.500,-164.500,CSFR,224312
CSFR_65.5_-164,65.500,-164.000,CSFR,224313
CSFR_65.5_-163.5,65.500,-163.500,CSFR,224314
CSFR_65.5_-163,65.500,-163.000,CSFR,224315
CSFR_65.5_-162.5,65.500,-162.500,CSFR,224316
CSFR_65.5_-162,65.500,-162.000,CSFR,224317
CSFR_65.5_-161.5,65.500,-161.500,CSFR,224318
CSFR_65.5_-161,65.500,-161.000,CSFR,224319
CSFR_65.5_-160.5,65.500,-160.500,CSFR,224320
CSFR_65.5_-160,65.500,-160.000,CSFR,224321
CSFR_65.5_-159.5,65.500,-159.500,CSFR,224322
CSFR_65.5_-159,65.500,-159.000,CSFR,224323
CSFR_65.5_-158.5,65.500,-158.500,CSFR,224324
CSFR_65.5_-158,65.500,-158.000,CSFR,224325
CSFR_65.5_-157.5,65.500,-157.500,CSFR,224326
CSFR_65.5_-157,65.500,-157.000,CSFR,224327
CSFR_65.5_-156.5,65.500,-156.500,CSFR,224328
CSFR_65.5_-156,65.500,-156.000,CSFR,224329
CSFR_65.5_-155.5,65.500,-155.500,CSFR,224330
CSFR_65.5_-155,65.500,-155.000,CSFR,224331
CSFR_65.5_-154.5,65.500,-154.500,CSFR,224332
CSFR_65.5_-154,65.500,-154.000,CSFR,224333
CSFR_65.5_-153.5,65.500,-153.500,CSFR,224334
CSFR_65.5_-153,65.500,-153.000,CSFR,224335
CSFR_65.5_-152.5,65.500,-152.500,CSFR,224336
CSFR_65.5_-152,65.500,-152.000,CSFR,224337
CSFR_65.5_-151.5,65.500,-151.500,CSFR,224338
CSFR_65.5_-151,65.500,-151.000,CSFR,224339
CSFR_65.5_-150.5,65.500,-150.500,CSFR,224340
CSFR_65.5_-150,65.500,-150.000,CSFR,224341
CSFR_65.5_-149.5,65.500,-149.500,CSFR,224342
CSFR_65.5_-149,65.500,-149.000,CSFR,224343
CSFR_65.5_-148.5,65.500,-148.500,CSFR,224344
CSFR_65.5_-148,65.500,-148.000,CSFR,224345
CSFR_65.5_-147.5,65.500,-147.500,CSFR,224346
CSFR_65.5_-147,65.500,-147.000,CSFR,224347
CSFR_65.5_-146.5,65.500,-146.500,CSFR,224348
CSFR_65.5_-146,65.500,-146.000,CSFR,224349
CSFR_65.5_-145.5,65.500,-145.500,CSFR,224350
CSFR_65.5_-145,65.500,-145.000,CSFR,224351
CSFR_65.5_-144.5,65.500,-144.500,CSFR,224352
CSFR_65.5_-144,65.500,-144.000,CSFR,224353
CSFR_65.5_-143.5,65.500,-143.500,CSFR,224354
CSFR_65.5_-143,65.500,-143.000,CSFR,224355
CSFR_65.5_-142.5,65.500,-142.500,CSFR,224356
CSFR_65.5_-142,65.500,-142.000,CSFR,224357
CSFR_65.5_-141.5,65.500,-141.500,CSFR,224358
CSFR_65.5_-141,65.500,-141.000,CSFR,224359
CSFR_65.5_-140.5,65.500,-140.500,CSFR,224360
CSFR_65.5_-140,65.500,-140.000,CSFR,224361
CSFR_65.5_-139.5,65.500,-139.500,CSFR,224362
CSFR_65.5_-139,65.500,-139.000,CSFR,224363
CSFR_65.5_-138.5,65.500,-138.500,CSFR,224364
CSFR_65.5_-138,65.500,-138.000,CSFR,224365
CSFR_65.5_-137.5,65.500,-137.500,CSFR,224366
CSFR_65.5_-137,65.500,-137.000,CSFR,224367
CSFR_65.5_-136.5,65.500,-136.500,CSFR,224368
CSFR_65.5_-136,65.500,-136.000,CSFR,224369
CSFR_65.5_-135.5,65.500,-135.500,CSFR,224370
CSFR_65.5_-135,65.500,-135.000,CSFR,224371
CSFR_65.5_-134.5,65.500,-134.500,CSFR,224372
CSFR_65.5_-134,65.500,-134.000,CSFR,224373
CSFR_65.5_-133.5,65.500,-133.500,CSFR,224374
CSFR_65.5_-133,65.500,-133.000,CSFR,224375
CSFR_65.5_-132.5,65.500,-132.500,CSFR,224376
CSFR_65.5_-132,65.500,-132.000,CSFR,224377
CSFR_65.5_-131.5,65.500,-131.500,CSFR,224378
CSFR_65.5_-131,65.500,-131.000,CSFR,224379
CSFR_65.5_-130.5,65.500,-130.500,CSFR,224380
CSFR_65.5_-130,65.500,-130.000,CSFR,224381
CSFR_65.5_-129.5,65.500,-129.500,CSFR,224382
CSFR_65.5_-129,65.500,-129.000,CSFR,224383
CSFR_65.5_-128.5,65.500,-128.500,CSFR,224384
CSFR_65.5_-128,65.500,-128.000,CSFR,224385
CSFR_65.5_-127.5,65.500,-127.500,CSFR,224386
CSFR_65.5_-127,65.500,-127.000,CSFR,224387
CSFR_65.5_-126.5,65.500,-126.500,CSFR,224388
CSFR_65.5_-126,65.500,-126.000,CSFR,224389
CSFR_65.5_-125.5,65.500,-125.500,CSFR,224390
CSFR_65.5_-125,65.500,-125.000,CSFR,224391
CSFR_65.5_-124.5,65.500,-124.500,CSFR,224392
CSFR_65.5_-124,65.500,-124.000,CSFR,224393
CSFR_65.5_-123.5,65.500,-123.500,CSFR,224394
CSFR_65.5_-123,65.500,-123.000,CSFR,224395
CSFR_65.5_-122.5,65.500,-122.500,CSFR,224396
CSFR_65.5_-122,65.500,-122.000,CSFR,224397
CSFR_65.5_-121.5,65.500,-121.500,CSFR,224398
CSFR_65.5_-121,65.500,-121.000,CSFR,224399
CSFR_65.5_-120.5,65.500,-120.500,CSFR,224400
CSFR_65.5_-120,65.500,-120.000,CSFR,224401
CSFR_65.5_-119.5,65.500,-119.500,CSFR,224402
CSFR_65.5_-119,65.500,-119.000,CSFR,224403
CSFR_65.5_-118.5,65.500,-118.500,CSFR,224404
CSFR_65.5_-118,65.500,-118.000,CSFR,224405
CSFR_65.5_-117.5,65.500,-117.500,CSFR,224406
CSFR_65.5_-117,65.500,-117.000,CSFR,224407
CSFR_65.5_-116.5,65.500,-116.500,CSFR,224408
CSFR_65.5_-116,65.500,-116.000,CSFR,224409
CSFR_65.5_-115.5,65.500,-115.500,CSFR,224410
CSFR_65.5_-115,65.500,-115.000,CSFR,224411
CSFR_65.5_-114.5,65.500,-114.500,CSFR,224412
CSFR_65.5_-114,65.500,-114.000,CSFR,224413
CSFR_65.5_-113.5,65.500,-113.500,CSFR,224414
CSFR_65.5_-113,65.500,-113.000,CSFR,224415
CSFR_65.5_-112.5,65.500,-112.500,CSFR,224416
CSFR_65.5_-112,65.500,-112.000,CSFR,224417
CSFR_65.5_-111.5,65.500,-111.500,CSFR,224418
CSFR_65.5_-111,65.500,-111.000,CSFR,224419
CSFR_65.5_-110.5,65.500,-110.500,CSFR,224420
CSFR_65.5_-110,65.500,-110.000,CSFR,224421
CSFR_65.5_-109.5,65.500,-109.500,CSFR,224422
CSFR_65.5_-109,65.500,-109.000,CSFR,224423
CSFR_65.5_-108.5,65.500,-108.500,CSFR,224424
CSFR_65.5_-108,65.500,-108.000,CSFR,224425
CSFR_65.5_-107.5,65.500,-107.500,CSFR,224426
CSFR_65.5_-107,65.500,-107.000,CSFR,224427
CSFR_65.5_-106.5,65.500,-106.500,CSFR,224428
CSFR_65.5_-106,65.500,-106.000,CSFR,224429
CSFR_65.5_-105.5,65.500,-105.500,CSFR,224430
CSFR_65.5_-105,65.500,-105.000,CSFR,224431
CSFR_65.5_-104.5,65.500,-104.500,CSFR,224432
CSFR_65.5_-104,65.500,-104.000,CSFR,224433
CSFR_65.5_-103.5,65.500,-103.500,CSFR,224434
CSFR_65.5_-103,65.500,-103.000,CSFR,224435
CSFR_65.5_-102.5,65.500,-102.500,CSFR,224436
CSFR_65.5_-102,65.500,-102.000,CSFR,224437
CSFR_65.5_-101.5,65.500,-101.500,CSFR,224438
CSFR_65.5_-101,65.500,-101.000,CSFR,224439
CSFR_65.5_-100.5,65.500,-100.500,CSFR,224440
CSFR_65.5_-100,65.500,-100.000,CSFR,224441
CSFR_65.5_-99.5,65.500,-99.500,CSFR,224442
CSFR_65.5_-99,65.500,-99.000,CSFR,224443
CSFR_65.5_-98.5,65.500,-98.500,CSFR,224444
CSFR_65.5_-98,65.500,-98.000,CSFR,224445
CSFR_65.5_-97.5,65.500,-97.500,CSFR,224446
CSFR_65.5_-97,65.500,-97.000,CSFR,224447
CSFR_65.5_-96.5,65.500,-96.500,CSFR,224448
CSFR_65.5_-96,65.500,-96.000,CSFR,224449
CSFR_65.5_-95.5,65.500,-95.500,CSFR,224450
CSFR_65.5_-95,65.500,-95.000,CSFR,224451
CSFR_65.5_-94.5,65.500,-94.500,CSFR,224452
CSFR_65.5_-94,65.500,-94.000,CSFR,224453
CSFR_65.5_-93.5,65.500,-93.500,CSFR,224454
CSFR_65.5_-93,65.500,-93.000,CSFR,224455
CSFR_65.5_-92.5,65.500,-92.500,CSFR,224456
CSFR_65.5_-92,65.500,-92.000,CSFR,224457
CSFR_65.5_-91.5,65.500,-91.500,CSFR,224458
CSFR_65.5_-91,65.500,-91.000,CSFR,224459
CSFR_65.5_-90.5,65.500,-90.500,CSFR,224460
CSFR_65.5_-90,65.500,-90.000,CSFR,224461
CSFR_65.5_-89.5,65.500,-89.500,CSFR,224462
CSFR_65.5_-89,65.500,-89.000,CSFR,224463
CSFR_65.5_-88.5,65.500,-88.500,CSFR,224464
CSFR_65.5_-88,65.500,-88.000,CSFR,224465
CSFR_65.5_-87.5,65.500,-87.500,CSFR,224466
CSFR_65.5_-87,65.500,-87.000,CSFR,224467
CSFR_65.5_-86.5,65.500,-86.500,CSFR,224468
CSFR_65.5_-86,65.500,-86.000,CSFR,224469
CSFR_65.5_-85.5,65.500,-85.500,CSFR,224470
CSFR_65.5_-85,65.500,-85.000,CSFR,224471
CSFR_65.5_-84.5,65.500,-84.500,CSFR,224472
CSFR_65.5_-84,65.500,-84.000,CSFR,224473
CSFR_65.5_-83.5,65.500,-83.500,CSFR,224474
CSFR_65.5_-77.5,65.500,-77.500,CSFR,224486
CSFR_65.5_-77,65.500,-77.000,CSFR,224487
CSFR_65.5_-76.5,65.500,-76.500,CSFR,224488
CSFR_65.5_-76,65.500,-76.000,CSFR,224489
CSFR_65.5_-75.5,65.500,-75.500,CSFR,224490
CSFR_65.5_-75,65.500,-75.000,CSFR,224491
CSFR_65.5_-74.5,65.500,-74.500,CSFR,224492
CSFR_65.5_-74,65.500,-74.000,CSFR,224493
CSFR_65.5_-73.5,65.500,-73.500,CSFR,224494
CSFR_65.5_-73,65.500,-73.000,CSFR,224495
CSFR_65.5_-72.5,65.500,-72.500,CSFR,224496
CSFR_65.5_-72,65.500,-72.000,CSFR,224497
CSFR_65.5_-71.5,65.500,-71.500,CSFR,224498
CSFR_65.5_-71,65.500,-71.000,CSFR,224499
CSFR_65.5_-70.5,65.500,-70.500,CSFR,224500
CSFR_65.5_-70,65.500,-70.000,CSFR,224501
CSFR_65.5_-69.5,65.500,-69.500,CSFR,224502
CSFR_65.5_-69,65.500,-69.000,CSFR,224503
CSFR_65.5_-68.5,65.500,-68.500,CSFR,224504
CSFR_65.5_-68,65.500,-68.000,CSFR,224505
CSFR_65.5_-67.5,65.500,-67.500,CSFR,224506
CSFR_65.5_-67,65.500,-67.000,CSFR,224507
CSFR_65.5_-65.5,65.500,-65.500,CSFR,224510
CSFR_65.5_-65,65.500,-65.000,CSFR,224511
CSFR_65.5_-64.5,65.500,-64.500,CSFR,224512
CSFR_65.5_-64,65.500,-64.000,CSFR,224513
CSFR_65.5_-63.5,65.500,-63.500,CSFR,224514
CSFR_65.5_-63,65.500,-63.000,CSFR,224515
CSFR_65.5_-62.5,65.500,-62.500,CSFR,224516
CSFR_65.5_-62,65.500,-62.000,CSFR,224517
CSFR_66_-167.5,66.000,-167.500,CSFR,225026
